"participant_id","pic_id","n_lineups","age","gender","academic_study","computer_mouse","recruitment","dataset_id","set","curvature","target","null","scale","correct","response_no","binary_response","conf_level","choice_reason"
"6bf56a9b794bdbc90af801596c4847d3","22",10,"19-25","Female","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"13",0,"Neutral","Different slope"
"6bf56a9b794bdbc90af801596c4847d3","32",10,"19-25","Female","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"6",0,"Very Uncertain","Outlier(s)"
"6bf56a9b794bdbc90af801596c4847d3","7",10,"19-25","Female","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"11",0,"Neutral","Clustering"
"2118335d512d9a023250fe5c5687d8c6","12",13,"31-35","Male","Undergraduate Degree","No","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"2118335d512d9a023250fe5c5687d8c6","21",13,"31-35","Male","Undergraduate Degree","No","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Certain","Different shape, Different slope"
"2118335d512d9a023250fe5c5687d8c6","26",13,"31-35","Male","Undergraduate Degree","No","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Clustering, Different slope"
"2118335d512d9a023250fe5c5687d8c6","10",13,"31-35","Male","Undergraduate Degree","No","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Neutral","Different range, Different shape, Different slope"
"2118335d512d9a023250fe5c5687d8c6","9",13,"31-35","Male","Undergraduate Degree","No","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Very Certain","Different range, Different shape, Different slope, Outlier(s)"
"2118335d512d9a023250fe5c5687d8c6","5",13,"31-35","Male","Undergraduate Degree","No","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19",0,"Uncertain","Different shape"
"2118335d512d9a023250fe5c5687d8c6","8",13,"31-35","Male","Undergraduate Degree","No","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different slope"
"2118335d512d9a023250fe5c5687d8c6","24",13,"31-35","Male","Undergraduate Degree","No","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2,6,16",0,"Very Uncertain","Clustering"
"2118335d512d9a023250fe5c5687d8c6","8",13,"31-35","Male","Undergraduate Degree","No","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape"
"2118335d512d9a023250fe5c5687d8c6","32",13,"31-35","Male","Undergraduate Degree","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"11",0,"Very Uncertain","Clustering"
"2118335d512d9a023250fe5c5687d8c6","10",13,"31-35","Male","Undergraduate Degree","No","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Different slope"
"2118335d512d9a023250fe5c5687d8c6","32",13,"31-35","Male","Undergraduate Degree","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Uncertain","Different slope"
"2118335d512d9a023250fe5c5687d8c6","25",13,"31-35","Male","Undergraduate Degree","No","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"6",0,"Neutral","Clustering, Different slope"
"18f2388de6cde04a112482d196be769c","15",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Neutral","Different slope"
"18f2388de6cde04a112482d196be769c","12",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"1",0,"Uncertain","Different shape"
"18f2388de6cde04a112482d196be769c","32",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Neutral","Different shape"
"18f2388de6cde04a112482d196be769c","11",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Neutral","Different slope"
"18f2388de6cde04a112482d196be769c","23",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Neutral","Different range"
"18f2388de6cde04a112482d196be769c","7",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"18",0,"Neutral","Clustering"
"18f2388de6cde04a112482d196be769c","13",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"4",0,"Neutral","Clustering"
"18f2388de6cde04a112482d196be769c","21",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"3",0,"Neutral","Different range"
"18f2388de6cde04a112482d196be769c","16",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Neutral","Different slope"
"18f2388de6cde04a112482d196be769c","21",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"6",0,"Neutral","Clustering"
"18f2388de6cde04a112482d196be769c","31",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"12",1,"Neutral","Different slope"
"18f2388de6cde04a112482d196be769c","10",12,"26-30","Female","Some Undergraduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Neutral","Different slope"
"58c550c9ba3811831699f2e891291814","15",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"2",0,"Uncertain","Different shape"
"58c550c9ba3811831699f2e891291814","25",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Different slope"
"58c550c9ba3811831699f2e891291814","10",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different shape, Different slope"
"58c550c9ba3811831699f2e891291814","29",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"13",0,"Neutral","Clustering"
"58c550c9ba3811831699f2e891291814","28",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different shape, Different slope"
"58c550c9ba3811831699f2e891291814","9",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Very Certain","Different slope"
"58c550c9ba3811831699f2e891291814","24",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13",1,"Neutral","Different slope"
"58c550c9ba3811831699f2e891291814","8",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape"
"58c550c9ba3811831699f2e891291814","32",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different shape, Different slope"
"58c550c9ba3811831699f2e891291814","12",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"58c550c9ba3811831699f2e891291814","9",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Very Certain","Clustering, Different shape"
"fbce8e2c3b970fccce2e320387454449","15",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"19",0,"Uncertain","Clustering"
"fbce8e2c3b970fccce2e320387454449","14",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"fbce8e2c3b970fccce2e320387454449","27",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"9",1,"Uncertain","Different shape"
"fbce8e2c3b970fccce2e320387454449","22",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Neutral","Clustering"
"fbce8e2c3b970fccce2e320387454449","25",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Neutral","Different shape"
"fbce8e2c3b970fccce2e320387454449","22",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"10",0,"Certain","Clustering"
"fbce8e2c3b970fccce2e320387454449","21",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Uncertain","Different shape"
"fbce8e2c3b970fccce2e320387454449","32",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"3",0,"Very Uncertain","Clustering"
"fbce8e2c3b970fccce2e320387454449","6",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Uncertain","Different shape"
"fbce8e2c3b970fccce2e320387454449","5",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19",0,"Neutral","Different range"
"fbce8e2c3b970fccce2e320387454449","10",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Different shape"
"c0fede2910bffa77454f3c67845abb8b","15",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Neutral","Clustering"
"c0fede2910bffa77454f3c67845abb8b","12",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Certain","Different range, Different slope"
"c0fede2910bffa77454f3c67845abb8b","15",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"20,19,14,15,9,17,18,16",0,"Uncertain","Clustering"
"c0fede2910bffa77454f3c67845abb8b","26",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different slope"
"c0fede2910bffa77454f3c67845abb8b","31",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4,14,20",0,"Uncertain","Different slope"
"c0fede2910bffa77454f3c67845abb8b","5",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"17,14,3,2,8,19,16",0,"Neutral","Clustering"
"c0fede2910bffa77454f3c67845abb8b","30",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"9,12",1,"Certain","Different shape"
"c0fede2910bffa77454f3c67845abb8b","13",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"11,3,5,14,12,18,17",0,"Certain","Different shape"
"c0fede2910bffa77454f3c67845abb8b","24",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13,14",1,"Neutral","Different shape"
"c0fede2910bffa77454f3c67845abb8b","6",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Certain","Different shape"
"c0fede2910bffa77454f3c67845abb8b","10",11,"19-25","Male","Some Graduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Clustering, Different range, Different shape"
"8d6668c1b293251d1abd6f051a6b8f61","15",12,"19-25","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"20",0,"Very Certain","Different slope"
"8d6668c1b293251d1abd6f051a6b8f61","14",12,"19-25","Female","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different shape"
"8d6668c1b293251d1abd6f051a6b8f61","27",12,"19-25","Female","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"9",1,"Very Certain","Different shape"
"8d6668c1b293251d1abd6f051a6b8f61","8",12,"19-25","Female","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different slope"
"8d6668c1b293251d1abd6f051a6b8f61","31",12,"19-25","Female","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"8",0,"Very Certain","Different range, Different shape"
"8d6668c1b293251d1abd6f051a6b8f61","7",12,"19-25","Female","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Very Certain","Clustering"
"8d6668c1b293251d1abd6f051a6b8f61","13",12,"19-25","Female","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"13",0,"Very Certain","Clustering, Different shape"
"8d6668c1b293251d1abd6f051a6b8f61","14",12,"19-25","Female","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different shape, Different slope"
"8d6668c1b293251d1abd6f051a6b8f61","7",12,"19-25","Female","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Very Certain","Clustering"
"8d6668c1b293251d1abd6f051a6b8f61","21",12,"19-25","Female","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"10",0,"Very Certain","Different shape, Different slope"
"8d6668c1b293251d1abd6f051a6b8f61","31",12,"19-25","Female","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"8",0,"Very Certain","Different range, Different shape"
"8d6668c1b293251d1abd6f051a6b8f61","25",12,"19-25","Female","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"2",0,"Very Certain","Different range, Different shape"
"e0c88bdbd1ea6c50cb391d9454c35900","15",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"1",0,"Certain","Different slope"
"e0c88bdbd1ea6c50cb391d9454c35900","14",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different shape"
"e0c88bdbd1ea6c50cb391d9454c35900","15",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14,15",0,"Certain","Different range"
"e0c88bdbd1ea6c50cb391d9454c35900","26",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Different slope"
"e0c88bdbd1ea6c50cb391d9454c35900","9",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Very Certain","Clustering, Different shape"
"e0c88bdbd1ea6c50cb391d9454c35900","9",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering, Different slope"
"e0c88bdbd1ea6c50cb391d9454c35900","5",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"14",0,"Certain","Clustering, Different range"
"e0c88bdbd1ea6c50cb391d9454c35900","30",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Certain","Different slope"
"e0c88bdbd1ea6c50cb391d9454c35900","13",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"13,19",0,"Very Certain","Different range"
"e0c88bdbd1ea6c50cb391d9454c35900","27",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"9",1,"Very Certain","Different shape"
"e0c88bdbd1ea6c50cb391d9454c35900","5",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19",0,"Uncertain","Different shape"
"e0c88bdbd1ea6c50cb391d9454c35900","32",12,"19-25","Female","Some Undergraduate Courses","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different shape"
"c4567c868bb7bc3ee9ec14b111f22deb","15",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"9",0,"Certain","Clustering"
"c4567c868bb7bc3ee9ec14b111f22deb","11",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different slope"
"c4567c868bb7bc3ee9ec14b111f22deb","16",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Neutral","Clustering, Different slope"
"c4567c868bb7bc3ee9ec14b111f22deb","26",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different slope"
"c4567c868bb7bc3ee9ec14b111f22deb","21",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Certain","Different slope"
"c4567c868bb7bc3ee9ec14b111f22deb","25",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"c4567c868bb7bc3ee9ec14b111f22deb","9",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering, Different slope, Outlier(s)"
"c4567c868bb7bc3ee9ec14b111f22deb","5",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"16",0,"Neutral","Different range, Outlier(s)"
"c4567c868bb7bc3ee9ec14b111f22deb","30",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Neutral","Clustering"
"c4567c868bb7bc3ee9ec14b111f22deb","13",12,"19-25","Male","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"8",0,"Neutral","Different range, Outlier(s)"
